,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
21134,Mizoram,LUNGLEI,1998,Kharif     ,Rice,14495.0,21704.0
21135,Mizoram,LUNGLEI,1998,Rabi       ,Maize,2.0,3.0
21136,Mizoram,LUNGLEI,1998,Rabi       ,Rice,26.0,62.0
21137,Mizoram,LUNGLEI,1999,Kharif     ,Maize,884.0,1248.0
21138,Mizoram,LUNGLEI,1999,Kharif     ,Rice,8863.0,12800.0
21139,Mizoram,LUNGLEI,2000,Kharif     ,Maize,1075.0,2358.0
21140,Mizoram,LUNGLEI,2000,Kharif     ,Rice,6971.0,14840.0
21141,Mizoram,LUNGLEI,2000,Rabi       ,Maize,34.0,61.0
21142,Mizoram,LUNGLEI,2001,Kharif     ,Maize,892.0,1762.0
21143,Mizoram,LUNGLEI,2001,Kharif     ,Rice,7222.0,14496.0
21144,Mizoram,LUNGLEI,2001,Rabi       ,Maize,55.0,74.0
21145,Mizoram,LUNGLEI,2002,Kharif     ,Maize,893.0,1764.0
21146,Mizoram,LUNGLEI,2002,Kharif     ,Rice,7794.0,18253.0
21147,Mizoram,LUNGLEI,2002,Rabi       ,Maize,55.0,74.0
21148,Mizoram,LUNGLEI,2003,Kharif     ,Maize,1399.0,3467.0
21149,Mizoram,LUNGLEI,2003,Kharif     ,Rice,7848.0,13060.0
21150,Mizoram,LUNGLEI,2003,Rabi       ,Maize,135.0,217.0
21151,Mizoram,LUNGLEI,2004,Kharif     ,Maize,1161.0,2287.0
21152,Mizoram,LUNGLEI,2004,Kharif     ,Rice,8127.0,13231.0
21153,Mizoram,LUNGLEI,2004,Rabi       ,Maize,126.0,149.0
21154,Mizoram,LUNGLEI,2005,Kharif     ,Maize,1217.0,3398.0
21155,Mizoram,LUNGLEI,2005,Rabi       ,Maize,387.0,616.0
21156,Mizoram,LUNGLEI,2005,Whole Year ,Rice,8366.0,15865.0
21157,Mizoram,LUNGLEI,2006,Kharif     ,Maize,1303.0,1971.0
21158,Mizoram,LUNGLEI,2006,Kharif     ,Rice,8966.0,11724.0
21159,Mizoram,LUNGLEI,2006,Rabi       ,Maize,139.0,167.0
21160,Mizoram,LUNGLEI,2006,Rabi       ,Rice,125.0,149.0
21161,Mizoram,LUNGLEI,2007,Kharif     ,Maize,1720.0,125.0
21162,Mizoram,LUNGLEI,2007,Kharif     ,Rice,5037.0,550.0
21163,Mizoram,LUNGLEI,2007,Rabi       ,Maize,70.0,91.0
21164,Mizoram,LUNGLEI,2007,Rabi       ,Rice,30.0,45.0
21165,Mizoram,LUNGLEI,2008,Kharif     ,Maize,1186.0,1537.0
21166,Mizoram,LUNGLEI,2008,Kharif     ,Rice,8506.0,8413.0
21167,Mizoram,LUNGLEI,2008,Rabi       ,Maize,195.0,166.0
21168,Mizoram,LUNGLEI,2008,Rabi       ,Rice,127.0,268.0
21169,Mizoram,LUNGLEI,2009,Kharif     ,Maize,1382.0,1990.0
21170,Mizoram,LUNGLEI,2009,Kharif     ,Rice,7942.0,10190.0
21171,Mizoram,LUNGLEI,2009,Rabi       ,Maize,83.0,131.0
21172,Mizoram,LUNGLEI,2009,Rabi       ,Rice,119.0,238.0
21173,Mizoram,MAMIT,2003,Kharif     ,Maize,1366.0,2655.0
21174,Mizoram,MAMIT,2003,Kharif     ,Rice,8506.0,15868.0
21175,Mizoram,MAMIT,2003,Rabi       ,Maize,98.0,183.0
21176,Mizoram,MAMIT,2004,Kharif     ,Maize,1300.0,2899.0
21177,Mizoram,MAMIT,2004,Kharif     ,Rice,6259.0,13689.0
21178,Mizoram,MAMIT,2004,Rabi       ,Maize,107.0,425.0
21179,Mizoram,MAMIT,2005,Kharif     ,Maize,1756.0,2526.0
21180,Mizoram,MAMIT,2005,Rabi       ,Maize,58.0,293.0
21181,Mizoram,MAMIT,2005,Whole Year ,Rice,5320.0,11416.0
21182,Mizoram,MAMIT,2006,Kharif     ,Maize,1456.0,2352.0
21183,Mizoram,MAMIT,2006,Kharif     ,Rice,4836.0,1912.0
21184,Mizoram,MAMIT,2006,Rabi       ,Maize,70.0,336.0
21185,Mizoram,MAMIT,2006,Rabi       ,Rice,9.0,18.0
21186,Mizoram,MAMIT,2007,Kharif     ,Maize,340.0,20.0
21187,Mizoram,MAMIT,2007,Kharif     ,Rice,3918.0,949.0
21188,Mizoram,MAMIT,2007,Rabi       ,Maize,40.0,19.0
21189,Mizoram,MAMIT,2007,Rabi       ,Rice,13.0,25.0
21190,Mizoram,MAMIT,2008,Kharif     ,Maize,922.0,349.0
21191,Mizoram,MAMIT,2008,Kharif     ,Rice,8496.0,9515.0
21192,Mizoram,MAMIT,2008,Rabi       ,Maize,45.0,73.0
21193,Mizoram,MAMIT,2009,Kharif     ,Maize,640.0,930.0
21194,Mizoram,MAMIT,2009,Kharif     ,Rice,7391.0,11168.0
21195,Mizoram,SAIHA,2003,Kharif     ,Maize,1628.0,3010.0
21196,Mizoram,SAIHA,2003,Kharif     ,Rice,10027.0,16588.0
21197,Mizoram,SAIHA,2003,Rabi       ,Maize,380.0,684.0
21198,Mizoram,SAIHA,2004,Kharif     ,Maize,271.0,987.0
21199,Mizoram,SAIHA,2004,Kharif     ,Rice,4622.0,7795.0
21200,Mizoram,SAIHA,2004,Rabi       ,Maize,19.0,34.0
21201,Mizoram,SAIHA,2005,Kharif     ,Maize,953.0,1821.0
21202,Mizoram,SAIHA,2005,Rabi       ,Maize,23.0,48.0
21203,Mizoram,SAIHA,2005,Whole Year ,Rice,4401.0,7842.0
21204,Mizoram,SAIHA,2006,Kharif     ,Maize,935.0,1558.0
21205,Mizoram,SAIHA,2006,Kharif     ,Rice,4567.0,1325.0
21206,Mizoram,SAIHA,2007,Kharif     ,Maize,510.0,43.0
21207,Mizoram,SAIHA,2007,Kharif     ,Rice,5780.0,475.0
21208,Mizoram,SAIHA,2008,Kharif     ,Maize,874.0,208.0
21209,Mizoram,SAIHA,2008,Kharif     ,Rice,1913.0,721.0
21210,Mizoram,SAIHA,2009,Kharif     ,Maize,679.0,668.0
21211,Mizoram,SAIHA,2009,Kharif     ,Rice,1932.0,1659.0
21212,Mizoram,SERCHHIP,2004,Kharif     ,Maize,2049.0,1901.0
21213,Mizoram,SERCHHIP,2004,Kharif     ,Rice,3374.0,7683.0
21214,Mizoram,SERCHHIP,2005,Kharif     ,Maize,2051.0,1950.0
21215,Mizoram,SERCHHIP,2005,Whole Year ,Rice,3700.0,7645.0
21216,Mizoram,SERCHHIP,2006,Kharif     ,Maize,1961.0,2596.0
21217,Mizoram,SERCHHIP,2006,Kharif     ,Rice,3532.0,996.0
21218,Mizoram,SERCHHIP,2007,Kharif     ,Maize,100.0,51.0
21219,Mizoram,SERCHHIP,2007,Kharif     ,Rice,3497.0,1035.0
21220,Mizoram,SERCHHIP,2008,Kharif     ,Maize,1445.0,2486.0
21221,Mizoram,SERCHHIP,2008,Kharif     ,Rice,6093.0,14546.0
21222,Mizoram,SERCHHIP,2009,Kharif     ,Maize,1445.0,1122.0
21223,Mizoram,SERCHHIP,2009,Kharif     ,Rice,5887.0,4589.0
21224,Nagaland,DIMAPUR,2000,Kharif     ,Jute,150.0,230.0
21225,Nagaland,DIMAPUR,2000,Kharif     ,Maize,4500.0,6800.0
21226,Nagaland,DIMAPUR,2000,Kharif     ,Rice,25740.0,45660.0
21227,Nagaland,DIMAPUR,2000,Rabi       ,Rice,1680.0,3330.0
21228,Nagaland,DIMAPUR,2001,Kharif     ,Jute,140.0,150.0
21229,Nagaland,DIMAPUR,2001,Kharif     ,Maize,6910.0,12500.0
21230,Nagaland,DIMAPUR,2001,Kharif     ,Rice,26300.0,47880.0
21231,Nagaland,DIMAPUR,2001,Rabi       ,Rice,1250.0,1400.0
21232,Nagaland,DIMAPUR,2002,Kharif     ,Jute,590.0,2280.0
21233,Nagaland,DIMAPUR,2002,Kharif     ,Maize,5330.0,10570.0
21234,Nagaland,DIMAPUR,2002,Kharif     ,Rice,24850.0,44290.0
21235,Nagaland,DIMAPUR,2003,Kharif     ,Jute,780.0,4020.0
21236,Nagaland,DIMAPUR,2003,Kharif     ,Maize,5160.0,7520.0
21237,Nagaland,DIMAPUR,2003,Kharif     ,Rice,29230.0,59020.0
21238,Nagaland,DIMAPUR,2003,Rabi       ,Maize,120.0,230.0
21239,Nagaland,DIMAPUR,2003,Rabi       ,Rice,580.0,1330.0
21240,Nagaland,DIMAPUR,2004,Kharif     ,Jute,1260.0,5660.0
21241,Nagaland,DIMAPUR,2004,Kharif     ,Maize,6980.0,12370.0
21242,Nagaland,DIMAPUR,2004,Kharif     ,Rice,33310.0,62040.0
21243,Nagaland,DIMAPUR,2004,Rabi       ,Maize,680.0,1100.0
21244,Nagaland,DIMAPUR,2004,Rabi       ,Rice,670.0,1350.0
21245,Nagaland,DIMAPUR,2005,Kharif     ,Jute,1320.0,4800.0
21246,Nagaland,DIMAPUR,2005,Kharif     ,Maize,8010.0,14060.0
21247,Nagaland,DIMAPUR,2005,Kharif     ,Rice,34100.0,62390.0
21248,Nagaland,DIMAPUR,2005,Rabi       ,Maize,1180.0,1880.0
21249,Nagaland,DIMAPUR,2005,Rabi       ,Rice,650.0,1250.0
21250,Nagaland,DIMAPUR,2006,Kharif     ,Jute,1430.0,4840.0
21251,Nagaland,DIMAPUR,2006,Kharif     ,Maize,9760.0,16280.0
21252,Nagaland,DIMAPUR,2006,Kharif     ,Rice,34360.0,54100.0
21253,Nagaland,DIMAPUR,2006,Rabi       ,Maize,1060.0,1790.0
21254,Nagaland,DIMAPUR,2006,Rabi       ,Rice,720.0,1150.0
21255,Nagaland,DIMAPUR,2007,Kharif     ,Jute,1000.0,1380.0
21256,Nagaland,DIMAPUR,2007,Kharif     ,Maize,5560.0,13130.0
21257,Nagaland,DIMAPUR,2007,Kharif     ,Rice,29550.0,66880.0
21258,Nagaland,DIMAPUR,2007,Rabi       ,Maize,1000.0,1900.0
21259,Nagaland,DIMAPUR,2007,Rabi       ,Rice,1030.0,1730.0
21260,Nagaland,DIMAPUR,2008,Kharif     ,Jute,800.0,1100.0
21261,Nagaland,DIMAPUR,2008,Kharif     ,Maize,5270.0,9530.0
21262,Nagaland,DIMAPUR,2008,Kharif     ,Rice,40400.0,87300.0
21263,Nagaland,DIMAPUR,2008,Rabi       ,Maize,440.0,760.0
21264,Nagaland,DIMAPUR,2009,Kharif     ,Jute,420.0,680.0
21265,Nagaland,DIMAPUR,2009,Kharif     ,Maize,5250.0,5460.0
21266,Nagaland,DIMAPUR,2009,Kharif     ,Rice,39290.0,61250.0
21267,Nagaland,DIMAPUR,2009,Rabi       ,Maize,1350.0,1970.0
21268,Nagaland,DIMAPUR,2010,Kharif     ,Jute,770.0,1390.0
21269,Nagaland,DIMAPUR,2010,Kharif     ,Maize,5350.0,10510.0
21270,Nagaland,DIMAPUR,2010,Kharif     ,Rice,43950.0,100470.0
21271,Nagaland,DIMAPUR,2010,Rabi       ,Maize,1330.0,2610.0
21272,Nagaland,DIMAPUR,2010,Rabi       ,Rice,980.0,2310.0
21273,Nagaland,DIMAPUR,2011,Kharif     ,Jute,790.0,1430.0
21274,Nagaland,DIMAPUR,2011,Kharif     ,Maize,5350.0,10510.0
21275,Nagaland,DIMAPUR,2011,Kharif     ,Rice,43870.0,101270.0
21276,Nagaland,DIMAPUR,2011,Rabi       ,Blackgram,120.0,90.0
21277,Nagaland,DIMAPUR,2011,Rabi       ,Maize,1340.0,2630.0
21278,Nagaland,DIMAPUR,2011,Rabi       ,Rice,1610.0,3830.0
21279,Nagaland,DIMAPUR,2012,Kharif     ,Jute,840.0,1610.0
21280,Nagaland,DIMAPUR,2012,Kharif     ,Maize,5350.0,10520.0
21281,Nagaland,DIMAPUR,2012,Kharif     ,Rice,44000.0,105700.0
21282,Nagaland,DIMAPUR,2012,Rabi       ,Blackgram,130.0,110.0
21283,Nagaland,DIMAPUR,2012,Rabi       ,Maize,1370.0,2690.0
21284,Nagaland,DIMAPUR,2012,Rabi       ,Rice,2190.0,5530.0
21285,Nagaland,DIMAPUR,2013,Kharif     ,Jute,840.0,1620.0
21286,Nagaland,DIMAPUR,2013,Kharif     ,Maize,5350.0,10530.0
21287,Nagaland,DIMAPUR,2013,Kharif     ,Rice,44830.0,110800.0
21288,Nagaland,DIMAPUR,2013,Rabi       ,Blackgram,150.0,120.0
21289,Nagaland,DIMAPUR,2013,Rabi       ,Lentil,470.0,380.0
21290,Nagaland,DIMAPUR,2013,Rabi       ,Maize,1380.0,2720.0
21291,Nagaland,DIMAPUR,2013,Rabi       ,Rice,2290.0,6000.0
21292,Nagaland,DIMAPUR,2014,Kharif     ,Blackgram,150.0,120.0
21293,Nagaland,DIMAPUR,2014,Kharif     ,Jute,840.0,1620.0
21294,Nagaland,DIMAPUR,2014,Kharif     ,Maize,5350.0,10550.0
21295,Nagaland,DIMAPUR,2014,Kharif     ,Rice,45300.0,115620.0
21296,Nagaland,DIMAPUR,2014,Rabi       ,Lentil,480.0,400.0
21297,Nagaland,DIMAPUR,2014,Rabi       ,Maize,1380.0,2720.0
21298,Nagaland,DIMAPUR,2014,Rabi       ,Rice,2380.0,6370.0
21299,Nagaland,KIPHIRE,2008,Kharif     ,Maize,7130.0,12900.0
21300,Nagaland,KIPHIRE,2008,Kharif     ,Rice,8190.0,16150.0
21301,Nagaland,KIPHIRE,2009,Kharif     ,Maize,7150.0,7470.0
21302,Nagaland,KIPHIRE,2009,Kharif     ,Rice,8270.0,10430.0
21303,Nagaland,KIPHIRE,2009,Rabi       ,Maize,260.0,400.0
21304,Nagaland,KIPHIRE,2010,Kharif     ,Maize,7240.0,14120.0
21305,Nagaland,KIPHIRE,2010,Kharif     ,Rice,9920.0,18650.0
21306,Nagaland,KIPHIRE,2010,Rabi       ,Maize,280.0,540.0
21307,Nagaland,KIPHIRE,2011,Kharif     ,Maize,7250.0,14230.0
21308,Nagaland,KIPHIRE,2011,Kharif     ,Rice,9730.0,18110.0
21309,Nagaland,KIPHIRE,2011,Rabi       ,Blackgram,40.0,20.0
21310,Nagaland,KIPHIRE,2011,Rabi       ,Maize,280.0,540.0
21311,Nagaland,KIPHIRE,2012,Kharif     ,Maize,7250.0,14230.0
21312,Nagaland,KIPHIRE,2012,Kharif     ,Rice,9740.0,18890.0
21313,Nagaland,KIPHIRE,2012,Rabi       ,Blackgram,40.0,30.0
21314,Nagaland,KIPHIRE,2012,Rabi       ,Maize,290.0,570.0
21315,Nagaland,KIPHIRE,2013,Kharif     ,Maize,7260.0,14290.0
21316,Nagaland,KIPHIRE,2013,Kharif     ,Rice,10090.0,19880.0
21317,Nagaland,KIPHIRE,2013,Rabi       ,Blackgram,40.0,30.0
21318,Nagaland,KIPHIRE,2013,Rabi       ,Maize,290.0,570.0
21319,Nagaland,KIPHIRE,2014,Kharif     ,Blackgram,40.0,30.0
21320,Nagaland,KIPHIRE,2014,Kharif     ,Maize,7260.0,14340.0
21321,Nagaland,KIPHIRE,2014,Kharif     ,Rice,10340.0,21130.0
21322,Nagaland,KIPHIRE,2014,Rabi       ,Maize,290.0,570.0
21323,Nagaland,KOHIMA,1997,Kharif     ,Maize,4400.0,4400.0
21324,Nagaland,KOHIMA,1997,Kharif     ,Rice,27620.0,37250.0
21325,Nagaland,KOHIMA,1997,Rabi       ,Rice,150.0,180.0
21326,Nagaland,KOHIMA,1998,Kharif     ,Jute,15000.0,21000.0
21327,Nagaland,KOHIMA,1998,Kharif     ,Maize,4000.0,5000.0
21328,Nagaland,KOHIMA,1998,Kharif     ,Rice,27000.0,41000.0
21329,Nagaland,KOHIMA,1999,Kharif     ,Jute,160.0,220.0
21330,Nagaland,KOHIMA,1999,Kharif     ,Maize,4490.0,6730.0
21331,Nagaland,KOHIMA,1999,Kharif     ,Rice,28800.0,46670.0
21332,Nagaland,KOHIMA,2000,Kharif     ,Maize,3950.0,5900.0
21333,Nagaland,KOHIMA,2000,Kharif     ,Rice,17870.0,28310.0
21334,Nagaland,KOHIMA,2001,Kharif     ,Maize,4960.0,10260.0
21335,Nagaland,KOHIMA,2001,Kharif     ,Rice,18700.0,29550.0
21336,Nagaland,KOHIMA,2002,Kharif     ,Jute,150.0,770.0
21337,Nagaland,KOHIMA,2002,Kharif     ,Maize,4220.0,9100.0
21338,Nagaland,KOHIMA,2002,Kharif     ,Rice,18050.0,27800.0
21339,Nagaland,KOHIMA,2003,Kharif     ,Jute,150.0,1770.0
21340,Nagaland,KOHIMA,2003,Kharif     ,Maize,3270.0,4760.0
21341,Nagaland,KOHIMA,2003,Kharif     ,Rice,20250.0,33570.0
21342,Nagaland,KOHIMA,2004,Kharif     ,Jute,250.0,2040.0
21343,Nagaland,KOHIMA,2004,Kharif     ,Maize,4350.0,7850.0
21344,Nagaland,KOHIMA,2004,Kharif     ,Rice,21720.0,40580.0
21345,Nagaland,KOHIMA,2005,Kharif     ,Jute,260.0,1800.0
21346,Nagaland,KOHIMA,2005,Kharif     ,Maize,4880.0,8880.0
21347,Nagaland,KOHIMA,2005,Kharif     ,Rice,21950.0,40760.0
21348,Nagaland,KOHIMA,2006,Kharif     ,Jute,370.0,1840.0
21349,Nagaland,KOHIMA,2006,Kharif     ,Maize,6580.0,10970.0
21350,Nagaland,KOHIMA,2006,Kharif     ,Rice,23100.0,39860.0
21351,Nagaland,KOHIMA,2007,Kharif     ,Jute,530.0,330.0
21352,Nagaland,KOHIMA,2007,Kharif     ,Maize,7050.0,12030.0
21353,Nagaland,KOHIMA,2007,Kharif     ,Rice,25220.0,45940.0
21354,Nagaland,KOHIMA,2008,Kharif     ,Jute,540.0,910.0
21355,Nagaland,KOHIMA,2008,Kharif     ,Maize,4500.0,7180.0
21356,Nagaland,KOHIMA,2008,Kharif     ,Rice,16300.0,31930.0
21357,Nagaland,KOHIMA,2009,Kharif     ,Jute,260.0,420.0
21358,Nagaland,KOHIMA,2009,Kharif     ,Maize,4490.0,4510.0
21359,Nagaland,KOHIMA,2009,Kharif     ,Rice,15740.0,23010.0
21360,Nagaland,KOHIMA,2010,Kharif     ,Jute,610.0,1110.0
21361,Nagaland,KOHIMA,2010,Kharif     ,Maize,4600.0,9020.0
21362,Nagaland,KOHIMA,2010,Kharif     ,Rice,17930.0,37440.0
21363,Nagaland,KOHIMA,2011,Kharif     ,Jute,620.0,1120.0
21364,Nagaland,KOHIMA,2011,Kharif     ,Maize,4610.0,9040.0
21365,Nagaland,KOHIMA,2011,Kharif     ,Rice,13570.0,29680.0
21366,Nagaland,KOHIMA,2011,Rabi       ,Blackgram,50.0,30.0
21367,Nagaland,KOHIMA,2012,Kharif     ,Jute,550.0,1050.0
21368,Nagaland,KOHIMA,2012,Kharif     ,Maize,4610.0,9040.0
21369,Nagaland,KOHIMA,2012,Kharif     ,Rice,13660.0,31320.0
21370,Nagaland,KOHIMA,2012,Rabi       ,Blackgram,50.0,40.0
21371,Nagaland,KOHIMA,2013,Kharif     ,Jute,560.0,1060.0
21372,Nagaland,KOHIMA,2013,Kharif     ,Maize,4610.0,9080.0
21373,Nagaland,KOHIMA,2013,Kharif     ,Rice,14370.0,34020.0
21374,Nagaland,KOHIMA,2013,Rabi       ,Blackgram,50.0,40.0
21375,Nagaland,KOHIMA,2013,Rabi       ,Lentil,180.0,150.0
21376,Nagaland,KOHIMA,2014,Kharif     ,Blackgram,50.0,40.0
21377,Nagaland,KOHIMA,2014,Kharif     ,Jute,560.0,1060.0
21378,Nagaland,KOHIMA,2014,Kharif     ,Maize,4610.0,9100.0
21379,Nagaland,KOHIMA,2014,Kharif     ,Rice,14860.0,35980.0
21380,Nagaland,KOHIMA,2014,Rabi       ,Lentil,180.0,150.0
21381,Nagaland,LONGLENG,2008,Kharif     ,Maize,3610.0,6470.0
21382,Nagaland,LONGLENG,2008,Kharif     ,Rice,7760.0,14300.0
21383,Nagaland,LONGLENG,2009,Kharif     ,Maize,3580.0,3680.0
21384,Nagaland,LONGLENG,2009,Kharif     ,Rice,7530.0,9410.0
21385,Nagaland,LONGLENG,2010,Kharif     ,Maize,3030.0,6000.0
21386,Nagaland,LONGLENG,2010,Kharif     ,Rice,7420.0,13620.0
21387,Nagaland,LONGLENG,2011,Kharif     ,Maize,3030.0,5790.0
21388,Nagaland,LONGLENG,2011,Kharif     ,Rice,6310.0,11480.0
21389,Nagaland,LONGLENG,2012,Kharif     ,Maize,3030.0,5790.0
21390,Nagaland,LONGLENG,2012,Kharif     ,Rice,6360.0,12250.0
21391,Nagaland,LONGLENG,2013,Kharif     ,Maize,3030.0,5960.0
21392,Nagaland,LONGLENG,2013,Kharif     ,Rice,6780.0,13390.0
21393,Nagaland,LONGLENG,2014,Kharif     ,Blackgram,30.0,30.0
21394,Nagaland,LONGLENG,2014,Kharif     ,Maize,3030.0,5990.0
21395,Nagaland,LONGLENG,2014,Kharif     ,Rice,7270.0,14980.0
21396,Nagaland,MOKOKCHUNG,1997,Kharif     ,Maize,2900.0,2800.0
21397,Nagaland,MOKOKCHUNG,1997,Kharif     ,Rice,21320.0,26700.0
21398,Nagaland,MOKOKCHUNG,1998,Kharif     ,Maize,3000.0,3000.0
21399,Nagaland,MOKOKCHUNG,1998,Kharif     ,Rice,21000.0,29000.0
21400,Nagaland,MOKOKCHUNG,1999,Kharif     ,Maize,3250.0,4850.0
21401,Nagaland,MOKOKCHUNG,1999,Kharif     ,Rice,20200.0,29150.0
21402,Nagaland,MOKOKCHUNG,2000,Kharif     ,Maize,4550.0,5180.0
21403,Nagaland,MOKOKCHUNG,2000,Kharif     ,Rice,18050.0,26450.0
21404,Nagaland,MOKOKCHUNG,2001,Kharif     ,Maize,5700.0,11180.0
21405,Nagaland,MOKOKCHUNG,2001,Kharif     ,Rice,19020.0,26570.0
21406,Nagaland,MOKOKCHUNG,2002,Kharif     ,Maize,5410.0,10020.0
21407,Nagaland,MOKOKCHUNG,2002,Kharif     ,Rice,18560.0,25190.0
21408,Nagaland,MOKOKCHUNG,2003,Kharif     ,Maize,3670.0,6070.0
21409,Nagaland,MOKOKCHUNG,2003,Kharif     ,Rice,17610.0,
21410,Nagaland,MOKOKCHUNG,2004,Kharif     ,Jute,140.0,1900.0
21411,Nagaland,MOKOKCHUNG,2004,Kharif     ,Maize,4290.0,7790.0
21412,Nagaland,MOKOKCHUNG,2004,Kharif     ,Rice,15410.0,24250.0
21413,Nagaland,MOKOKCHUNG,2005,Kharif     ,Jute,150.0,1700.0
21414,Nagaland,MOKOKCHUNG,2005,Kharif     ,Maize,4730.0,8760.0
21415,Nagaland,MOKOKCHUNG,2005,Kharif     ,Rice,15780.0,24420.0
21416,Nagaland,MOKOKCHUNG,2006,Kharif     ,Jute,220.0,1710.0
21417,Nagaland,MOKOKCHUNG,2006,Kharif     ,Maize,6380.0,10600.0
21418,Nagaland,MOKOKCHUNG,2006,Kharif     ,Rice,16890.0,26450.0
21419,Nagaland,MOKOKCHUNG,2007,Kharif     ,Jute,350.0,460.0
21420,Nagaland,MOKOKCHUNG,2007,Kharif     ,Maize,6910.0,12690.0
21421,Nagaland,MOKOKCHUNG,2007,Kharif     ,Rice,19990.0,34750.0
21422,Nagaland,MOKOKCHUNG,2008,Kharif     ,Jute,360.0,840.0
21423,Nagaland,MOKOKCHUNG,2008,Kharif     ,Maize,3050.0,6210.0
21424,Nagaland,MOKOKCHUNG,2008,Kharif     ,Rice,15930.0,30170.0
21425,Nagaland,MOKOKCHUNG,2008,Rabi       ,Maize,210.0,350.0
21426,Nagaland,MOKOKCHUNG,2009,Kharif     ,Jute,200.0,320.0
21427,Nagaland,MOKOKCHUNG,2009,Kharif     ,Maize,3030.0,3180.0
21428,Nagaland,MOKOKCHUNG,2009,Kharif     ,Rice,15710.0,21450.0
21429,Nagaland,MOKOKCHUNG,2009,Rabi       ,Maize,820.0,1250.0
21430,Nagaland,MOKOKCHUNG,2010,Kharif     ,Jute,550.0,970.0
21431,Nagaland,MOKOKCHUNG,2010,Kharif     ,Maize,3100.0,6050.0
21432,Nagaland,MOKOKCHUNG,2010,Kharif     ,Rice,17670.0,35670.0
21433,Nagaland,MOKOKCHUNG,2010,Rabi       ,Maize,800.0,1560.0
21434,Nagaland,MOKOKCHUNG,2011,Kharif     ,Jute,560.0,1010.0
21435,Nagaland,MOKOKCHUNG,2011,Kharif     ,Maize,3100.0,6060.0
21436,Nagaland,MOKOKCHUNG,2011,Kharif     ,Rice,14750.0,29830.0
21437,Nagaland,MOKOKCHUNG,2011,Rabi       ,Blackgram,60.0,40.0
21438,Nagaland,MOKOKCHUNG,2011,Rabi       ,Maize,800.0,1560.0
21439,Nagaland,MOKOKCHUNG,2012,Kharif     ,Jute,540.0,1020.0
21440,Nagaland,MOKOKCHUNG,2012,Kharif     ,Maize,3100.0,6060.0
21441,Nagaland,MOKOKCHUNG,2012,Kharif     ,Rice,14780.0,31400.0
21442,Nagaland,MOKOKCHUNG,2012,Rabi       ,Blackgram,70.0,50.0
21443,Nagaland,MOKOKCHUNG,2012,Rabi       ,Maize,820.0,1600.0
21444,Nagaland,MOKOKCHUNG,2013,Kharif     ,Jute,540.0,1020.0
21445,Nagaland,MOKOKCHUNG,2013,Kharif     ,Maize,3100.0,6110.0
21446,Nagaland,MOKOKCHUNG,2013,Kharif     ,Rice,15150.0,32880.0
21447,Nagaland,MOKOKCHUNG,2013,Rabi       ,Blackgram,80.0,60.0
21448,Nagaland,MOKOKCHUNG,2013,Rabi       ,Lentil,230.0,190.0
21449,Nagaland,MOKOKCHUNG,2013,Rabi       ,Maize,830.0,1630.0
21450,Nagaland,MOKOKCHUNG,2014,Kharif     ,Blackgram,80.0,60.0
21451,Nagaland,MOKOKCHUNG,2014,Kharif     ,Jute,540.0,1020.0
21452,Nagaland,MOKOKCHUNG,2014,Kharif     ,Maize,3100.0,6120.0
21453,Nagaland,MOKOKCHUNG,2014,Kharif     ,Rice,15520.0,34500.0
21454,Nagaland,MOKOKCHUNG,2014,Rabi       ,Lentil,240.0,200.0
21455,Nagaland,MOKOKCHUNG,2014,Rabi       ,Maize,830.0,1630.0
21456,Nagaland,MON,1997,Kharif     ,Maize,3250.0,3250.0
21457,Nagaland,MON,1997,Kharif     ,Rice,17550.0,22740.0
21458,Nagaland,MON,1998,Kharif     ,Jute,8000.0,11000.0
21459,Nagaland,MON,1998,Kharif     ,Maize,3000.0,4000.0
21460,Nagaland,MON,1998,Kharif     ,Rice,17000.0,23000.0
21461,Nagaland,MON,1999,Kharif     ,Maize,3680.0,5520.0
21462,Nagaland,MON,1999,Kharif     ,Rice,17200.0,24630.0
21463,Nagaland,MON,2000,Kharif     ,Jute,120.0,150.0
21464,Nagaland,MON,2000,Kharif     ,Maize,3350.0,5300.0
21465,Nagaland,MON,2000,Kharif     ,Rice,14800.0,20770.0
21466,Nagaland,MON,2001,Kharif     ,Jute,90.0,80.0
21467,Nagaland,MON,2001,Kharif     ,Maize,4250.0,10100.0
21468,Nagaland,MON,2001,Kharif     ,Rice,15100.0,21000.0
21469,Nagaland,MON,2002,Kharif     ,Jute,360.0,1200.0
21470,Nagaland,MON,2002,Kharif     ,Maize,3900.0,9000.0
21471,Nagaland,MON,2002,Kharif     ,Rice,14580.0,19860.0
21472,Nagaland,MON,2003,Kharif     ,Jute,570.0,1400.0
21473,Nagaland,MON,2003,Kharif     ,Maize,6980.0,12620.0
21474,Nagaland,MON,2003,Kharif     ,Rice,14170.0,20190.0
21475,Nagaland,MON,2004,Kharif     ,Maize,5410.0,9700.0
21476,Nagaland,MON,2004,Kharif     ,Rice,11630.0,17780.0
21477,Nagaland,MON,2005,Kharif     ,Maize,5980.0,10730.0
21478,Nagaland,MON,2005,Kharif     ,Rice,11750.0,17860.0
21479,Nagaland,MON,2006,Kharif     ,Maize,7530.0,12620.0
21480,Nagaland,MON,2006,Kharif     ,Rice,13480.0,20540.0
